Date & Time,Source IP,Destination IP,Source MAC,Destination MAC,Protocol,Src Port,Dst Port
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30181,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30232,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30245,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30258,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30281,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30308,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30493,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30583,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30657,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30660,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30681,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30739,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30804,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30856,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30942,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,30955,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31024,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31105,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31177,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31209,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31247,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31295,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31381,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31587,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31856,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31867,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31895,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,31926,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32094,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32146,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32208,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32273,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32327,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32347,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32406,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32417,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32457,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32486,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32538,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32559,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32595,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32682,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32695,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32722,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32747,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32816,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32860,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32885,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32898,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32937,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32947,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,32996,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33006,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33035,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33069,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33078,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33103,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33110,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33135,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33206,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33225,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33303,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33324,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33417,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33442,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33456,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33467,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33599,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33612,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33646,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33793,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33845,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33883,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33958,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,33998,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34031,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34092,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34111,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34127,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34137,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34285,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34330,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34369,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34393,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34479,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34488,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34566,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34613,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34626,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34675,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34722,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34788,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34834,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,34845,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35003,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35080,0
2020-02-19 20:20:01,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35094,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35127,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35151,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35219,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35308,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35399,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35477,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35538,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35588,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35600,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35616,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35629,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35794,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35831,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35874,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,35963,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36024,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36113,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36280,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36482,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36550,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36575,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36705,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36777,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36897,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,36944,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37101,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37108,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37148,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37181,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37197,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37259,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37385,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37431,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37597,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37735,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37769,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37784,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37832,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,37934,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38047,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38116,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38191,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38303,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38356,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38375,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38465,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38479,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38501,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38514,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38556,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38623,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38699,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38730,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38762,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,0,0,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38859,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38876,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,38988,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,39029,0
2020-02-19 20:20:02,10.0.2.11,10.0.2.1,08:00:27:e5:f1:90,52:54:00:12:35:00,UDP,59877,39046,0
