Date & Time,Source IP,Destination IP,Source MAC,Destination MAC,Protocol,Flags,Src Port,Dst Port,Length,Class
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.122,b8:ae:ed:b0:c1:cb,00:25:97:00:a6:37,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.122,192.168.0.35,00:25:97:00:a6:37,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,68,Ping scan
17-03-2020 14:00,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,52797,49,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,56,Ping scan
17-03-2020 14:02,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,UDP,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,Modbus,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,0,57623,502,40,MITM
17-03-2020 14:08,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,52797,49,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,S,57623,502,60,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AS,502,52797,44,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,A,57623,502,40,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,AP,57623,502,52,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,A,502,52797,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,Modbus,AP,502,52797,52,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,AF,57623,502,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AF,502,52797,40,MITM
17-03-2020 13:54,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,52797,49,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,R,57623,502,40,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.122,b8:ae:ed:b0:c1:cb,00:25:97:00:a6:37,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.122,192.168.0.35,00:25:97:00:a6:37,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,68,Ping scan
17-03-2020 14:00,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,52797,49,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,56,Ping scan
17-03-2020 14:02,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,UDP,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,Modbus,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,0,57623,502,40,MITM
17-03-2020 14:08,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,52797,49,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,S,57623,502,60,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AS,502,52797,44,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,A,57623,502,40,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,AP,57623,502,52,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,A,502,52797,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,Modbus,AP,502,52797,52,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,AF,57623,502,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AF,502,52797,40,MITM
17-03-2020 13:54,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,52797,49,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,R,57623,502,40,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.122,b8:ae:ed:b0:c1:cb,00:25:97:00:a6:37,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.122,192.168.0.35,00:25:97:00:a6:37,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,68,Ping scan
17-03-2020 14:00,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,52797,49,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,56,Ping scan
17-03-2020 14:02,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,UDP,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,Modbus,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,0,57623,502,40,MITM
17-03-2020 14:08,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,52797,49,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,S,57623,502,60,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AS,502,52797,44,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,A,57623,502,40,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,AP,57623,502,52,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,A,502,52797,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,Modbus,AP,502,52797,52,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,AF,57623,502,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AF,502,52797,40,MITM
17-03-2020 13:54,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,52797,49,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,R,57623,502,40,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.122,b8:ae:ed:b0:c1:cb,00:25:97:00:a6:37,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.122,192.168.0.35,00:25:97:00:a6:37,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,68,Ping scan
17-03-2020 14:00,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,52797,49,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,56,Ping scan
17-03-2020 14:02,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,UDP,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,Modbus,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,0,57623,502,40,MITM
17-03-2020 14:08,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,52797,49,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,S,57623,502,60,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AS,502,52797,44,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,A,57623,502,40,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,AP,57623,502,52,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,A,502,52797,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,Modbus,AP,502,52797,52,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,AF,57623,502,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AF,502,52797,40,MITM
17-03-2020 13:54,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,52797,49,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,R,57623,502,40,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.122,b8:ae:ed:b0:c1:cb,00:25:97:00:a6:37,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.122,192.168.0.35,00:25:97:00:a6:37,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,68,Ping scan
17-03-2020 14:00,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,52797,49,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,56,Ping scan
17-03-2020 14:02,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,UDP,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,Modbus,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,0,57623,502,40,MITM
17-03-2020 14:08,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,52797,49,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,S,57623,502,60,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AS,502,52797,44,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,A,57623,502,40,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,AP,57623,502,52,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,A,502,52797,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,Modbus,AP,502,52797,52,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,AF,57623,502,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AF,502,52797,40,MITM
17-03-2020 13:54,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,52797,49,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,R,57623,502,40,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.122,b8:ae:ed:b0:c1:cb,00:25:97:00:a6:37,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.122,192.168.0.35,00:25:97:00:a6:37,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,68,Ping scan
17-03-2020 14:00,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,52797,49,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,56,Ping scan
17-03-2020 14:02,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,UDP,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,Modbus,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,0,57623,502,40,MITM
17-03-2020 14:08,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,52797,49,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,S,57623,502,60,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AS,502,52797,44,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,A,57623,502,40,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,AP,57623,502,52,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,A,502,52797,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,Modbus,AP,502,52797,52,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,AF,57623,502,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AF,502,52797,40,MITM
17-03-2020 13:54,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,52797,49,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,R,57623,502,40,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.122,b8:ae:ed:b0:c1:cb,00:25:97:00:a6:37,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.122,192.168.0.35,00:25:97:00:a6:37,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,68,Ping scan
17-03-2020 14:00,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,52797,49,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,56,Ping scan
17-03-2020 14:02,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,UDP,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,Modbus,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,0,57623,502,40,MITM
17-03-2020 14:08,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,52797,49,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,S,57623,502,60,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AS,502,52797,44,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,A,57623,502,40,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,AP,57623,502,52,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,A,502,52797,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,Modbus,AP,502,52797,52,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,AF,57623,502,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AF,502,52797,40,MITM
17-03-2020 13:54,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,52797,49,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,R,57623,502,40,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,52,MITM
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,57623,502,48,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.122,b8:ae:ed:b0:c1:cb,00:25:97:00:a6:37,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.122,192.168.0.35,00:25:97:00:a6:37,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,68,Ping scan
17-03-2020 14:00,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,52797,49,MITM
17-03-2020 14:00,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,UDP,0,57623,502,40,MITM
17-03-2020 14:00,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,ICMP,0,0,52797,56,Ping scan
17-03-2020 14:02,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,UDP,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.5,b8:ae:ed:b0:c1:cb,00:1d:9c:a1:89:a4,Modbus,0,57623,502,40,MITM
17-03-2020 14:06,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,0,57623,502,40,MITM
17-03-2020 14:08,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,52797,49,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,S,57623,502,60,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AS,502,52797,44,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,A,57623,502,40,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,Modbus,AP,57623,502,52,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,A,502,52797,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,Modbus,AP,502,52797,52,MITM
17-03-2020 13:53,192.168.0.35,192.168.0.20,b8:ae:ed:b0:c1:cb,00:90:e8:5e:d1:66,TCP,AF,57623,502,40,MITM
17-03-2020 13:53,192.168.0.20,192.168.0.35,00:90:e8:5e:d1:66,b8:ae:ed:b0:c1:cb,TCP,AF,502,52797,40,MITM
17-03-2020 13:54,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,52797,49,MITM
